"ent_regis","anio_regis","week_regis","deaths_count","channel_endemic_estimation","farrington_estimation_all","farrington_partial","date_ref"
"Mississippi",2021,29,731,568.8,1007.75033249047,618.736959808109,2021-07-16
"Mississippi",2021,30,759,582,1042.11099908523,620.175487394779,2021-07-23
"Mississippi",2021,31,850,587.8,1043.88988172581,621.305690401939,2021-07-30
"Mississippi",2021,32,932,629.8,1021.33419742012,612.049197790935,2021-08-06
"Mississippi",2021,33,990,598.4,967.911566082135,620.458302242754,2021-08-13
"Mississippi",2021,34,1038,594.8,944.067162583559,621.208669125627,2021-08-20
"Mississippi",2021,35,961,576.4,881.731925369603,617.709236145063,2021-08-27
"Mississippi",2021,36,1033,599,863.564674869047,618.652916870893,2021-09-03
"Mississippi",2021,37,950,603.4,862.889148801568,621.510315655498,2021-09-10
"Mississippi",2021,38,876,560.2,828.901322679021,623.720289709766,2021-09-17
"Mississippi",2021,39,787,587.8,827.794334672424,625.947174436362,2021-09-24
"Mississippi",2021,40,668,598.4,820.996346566615,626.521806108265,2021-10-01
"Mississippi",2021,41,699,594.6,817.234452720153,626.970731210052,2021-10-08
"Mississippi",2021,42,743,590.6,825.277089761072,634.354865990469,2021-10-15
"Mississippi",2021,43,689,601,838.096805438135,638.745547082784,2021-10-22
"Mississippi",2021,44,740,600.6,841.541821892762,643.838406242744,2021-10-29
"Mississippi",2021,45,718,630.4,873.638545554377,649.874803266473,2021-11-05
"Mississippi",2021,46,691,639,920.069254298266,660.042219028192,2021-11-12
"Mississippi",2021,47,715,639.6,956.388422053351,666.186744735851,2021-11-19
"Mississippi",2021,48,697,634.4,1009.64634587886,675.706939183331,2021-11-26
"Mississippi",2021,49,702,656.4,1090.68229988912,683.098415956977,2021-12-03
"Mississippi",2021,50,747,682,1166.49062387235,703.492502226752,2021-12-10
"Mississippi",2021,51,677,684.8,1235.3966519937,715.806234587924,2021-12-17
"Mississippi",2021,52,790,723,1290.05570727664,727.728679862518,2021-12-24
"Mississippi",2022,1,782,750.8,1264.19836238763,739.385875404349,2022-01-01
"Mississippi",2022,2,863,730.6,1228.97086429675,735.130360797231,2022-01-08
"Mississippi",2022,3,913,723.4,1133.10499325193,743.472541622281,2022-01-15
"Mississippi",2022,4,796,711.8,1061.23290616081,769.481441568723,2022-01-22
"Mississippi",2022,5,545,684.2,1042.37916718848,749.410233483596,2022-01-29
"Missouri",2020,1,1327,1522.4,1510.09566565216,1510.09566565216,2020-01-01
"Missouri",2020,2,1333,1488.4,1520.08539604433,1520.08539604433,2020-01-08
"Missouri",2020,3,1334,1563.6,1528.00089236872,1528.00089236872,2020-01-15
"Missouri",2020,4,1352,1466,1547.25358375904,1547.25358375904,2020-01-22
"Missouri",2020,5,1364,1392.2,1612.15175506323,1612.15175506323,2020-01-29
"Missouri",2020,6,1334,1393,1578.97163945033,1578.97163945033,2020-02-05
"Missouri",2020,7,1348,1429.8,1521.09397326287,1521.09397326287,2020-02-12
"Missouri",2020,8,1361,1364.4,1498.42847000934,1498.42847000934,2020-02-19
"Missouri",2020,9,1370,1345.6,1483.47151420788,1483.47151420788,2020-02-26
"Missouri",2020,10,1394,1322.2,1464.72447930624,1464.72447930624,2020-03-04
"Missouri",2020,11,1301,1323.2,1423.648231606,1423.648231606,2020-03-11
"Missouri",2020,12,1272,1352.2,1420.18447696263,1420.18447696263,2020-03-18
"Missouri",2020,13,1343,1286.2,1360.802252458,1360.802252458,2020-03-25
"Missouri",2020,14,1301,1257.2,1398.02511952566,1398.02511952566,2020-04-01
"Missouri",2020,15,1466,1267.6,1328.99646360205,1328.99646360205,2020-04-08
"Missouri",2020,16,1358,1276.2,1319.1151398143,1319.1151398143,2020-04-15
"Missouri",2020,17,1448,1250.2,1363.77032592911,1363.77032592911,2020-04-22
"Missouri",2020,18,1393,1249.8,1377.05710605685,1377.05710605685,2020-04-29
"Missouri",2020,19,1427,1202.4,1359.23236421528,1359.23236421528,2020-05-06
"Missouri",2020,20,1343,1227.6,1334.4207132056,1334.4207132056,2020-05-13
"Missouri",2020,21,1304,1239.2,1303.75077395862,1303.75077395862,2020-05-20
"Missouri",2020,22,1244,1175.6,1273.37588242092,1273.37588242092,2020-05-27
"Missouri",2020,23,1293,1203.6,1277.58155954958,1277.58155954958,2020-06-03
"Missouri",2020,24,1263,1175.4,1279.66153436491,1279.66153436491,2020-06-10
"Missouri",2020,25,1228,1180.2,1229.30755954435,1229.30755954435,2020-06-17
"Missouri",2020,26,1284,1228.4,1277.31460354738,1277.31460354738,2020-06-24
"Missouri",2020,27,1284,1232,1292.28432857989,1292.28432857989,2020-07-01
"Missouri",2020,28,1295,1221,1286.63633499257,1286.63633499257,2020-07-08
"Missouri",2020,29,1367,1184.4,1305.06042808531,1305.06042808531,2020-07-15
"Missouri",2020,30,1355,1201.2,1294.65244957665,1294.65244957665,2020-07-22
"Missouri",2020,31,1366,1137.8,1279.10528257175,1279.10528257175,2020-07-29
"Missouri",2020,32,1355,1222.2,1286.36596945747,1286.36596945747,2020-08-05
"Missouri",2020,33,1380,1188,1283.2183263913,1283.2183263913,2020-08-12
"Missouri",2020,34,1402,1168.6,1278.74108159022,1278.74108159022,2020-08-19
"Missouri",2020,35,1382,1195.8,1289.0006320959,1289.0006320959,2020-08-26
"Missouri",2020,36,1410,1186.8,1294.15964532472,1294.15964532472,2020-09-02
"Missouri",2020,37,1369,1193.4,1294.57930661692,1294.57930661692,2020-09-09
"Missouri",2020,38,1445,1204.4,1289.80364373885,1289.80364373885,2020-09-16
"Missouri",2020,39,1465,1220.2,1283.64308176739,1283.64308176739,2020-09-23
"Missouri",2020,40,1522,1190.6,1249.92422600693,1249.92422600693,2020-09-30
"Missouri",2020,41,1531,1194.8,1270.32342499973,1270.32342499973,2020-10-07
"Missouri",2020,42,1519,1198.2,1319.58686384035,1319.58686384035,2020-10-14
"Missouri",2020,43,1577,1263.2,1289.41762992471,1289.41762992471,2020-10-21
"Missouri",2020,44,1611,1261,1291.3179074194,1291.3179074194,2020-10-28
"Missouri",2020,45,1790,1228.4,1339.89554544801,1339.89554544801,2020-11-04
"Missouri",2020,46,1839,1297,1348.15967980136,1348.15967980136,2020-11-11
"Missouri",2020,47,1858,1284.6,1358.12929643215,1358.12929643215,2020-11-18
"Missouri",2020,48,1908,1250.8,1378.47111836069,1378.47111836069,2020-11-25
"Missouri",2020,49,1962,1267.4,1352.01767957686,1352.01767957686,2020-12-02
"Missouri",2020,50,2017,1303.2,1387.08668960634,1387.08668960634,2020-12-09
"Missouri",2020,51,1890,1339,1417.52785150107,1417.52785150107,2020-12-16
"Missouri",2020,52,1830,1360.8,1463.24673285632,1463.24673285632,2020-12-23
"Missouri",2020,53,1833,NA,1419.85576946307,1419.85576946307,2020-12-30
"Missouri",2021,1,1754,1522.4,1427.76174214475,1510.09566565216,2021-01-01
"Missouri",2021,2,1790,1488.4,1438.68290444919,1520.08539604433,2021-01-08
"Missouri",2021,3,1728,1563.6,1431.2729063722,1528.00089236872,2021-01-15
"Missouri",2021,4,1619,1466,1430.37547307943,1547.25358375904,2021-01-22
"Missouri",2021,5,1527,1392.2,1472.13849494864,1612.15175506323,2021-01-29
"Missouri",2021,6,1429,1393,1440.31827350747,1578.97163945033,2021-02-05
"Missouri",2021,7,1513,1429.8,1414.53089679509,1521.09397326287,2021-02-12
"Missouri",2021,8,1403,1364.4,1407.78500358834,1498.42847000934,2021-02-19
"Missouri",2021,9,1366,1345.6,1401.24560400644,1483.47151420788,2021-02-26
"Missouri",2021,10,1314,1322.2,1392.44938609844,1464.72447930624,2021-03-05
"Missouri",2021,11,1253,1323.2,1464.95031719319,1423.648231606,2021-03-12
"Missouri",2021,12,1397,1352.2,1476.24204695582,1420.18447696263,2021-03-19
"Missouri",2021,13,1287,1286.2,1481.32841880895,1360.802252458,2021-03-26
"Missouri",2021,14,1397,1257.2,1491.17065261509,1398.02511952566,2021-04-02
"Missouri",2021,15,1308,1267.6,1517.8325133591,1328.99646360205,2021-04-09
"Missouri",2021,16,1307,1276.2,1530.99510474852,1319.1151398143,2021-04-16
"Missouri",2021,17,1305,1250.2,1546.74272124731,1363.77032592911,2021-04-23
"Missouri",2021,18,1230,1249.8,1497.94239699499,1377.05710605685,2021-04-30
"Missouri",2021,19,1325,1202.4,1471.52033072957,1359.23236421528,2021-05-07
"Missouri",2021,20,1280,1227.6,1439.72002996217,1334.4207132056,2021-05-14
"Missouri",2021,21,1264,1239.2,1405.00839147308,1303.75077395862,2021-05-21
"Missouri",2021,22,1325,1175.6,1393.91495907883,1273.37588242092,2021-05-28
"Missouri",2021,23,1349,1203.6,1383.46197437409,1277.58155954958,2021-06-04
"Missouri",2021,24,1289,1175.4,1294.35726921865,1279.66153436491,2021-06-11
"Missouri",2021,25,1384,1180.2,1395.07552926238,1229.30755954435,2021-06-18
"Missouri",2021,26,1298,1228.4,1402.85190583572,1277.31460354738,2021-06-25
"Missouri",2021,27,1390,1232,1438.39247255287,1292.28432857989,2021-07-02
"Missouri",2021,28,1455,1221,1473.54282665466,1286.63633499257,2021-07-09
"Missouri",2021,29,1444,1184.4,1485.84138566067,1305.06042808531,2021-07-16
"Missouri",2021,30,1511,1201.2,1506.11078224892,1294.65244957665,2021-07-23
"Missouri",2021,31,1651,1137.8,1347.47362185657,1279.10528257175,2021-07-30
"Missouri",2021,32,1659,1222.2,1352.8558491896,1286.36596945747,2021-08-06
"Missouri",2021,33,1641,1188,1538.1735288,1283.2183263913,2021-08-13
"Missouri",2021,34,1665,1168.6,1541.39888977986,1278.74108159022,2021-08-20
"Missouri",2021,35,1542,1195.8,1559.47942564864,1289.0006320959,2021-08-27
"Missouri",2021,36,1480,1186.8,1583.57184449382,1294.15964532472,2021-09-03
"Missouri",2021,37,1519,1193.4,1609.75037655686,1294.57930661692,2021-09-10
"Missouri",2021,38,1589,1204.4,1631.05719175706,1289.80364373885,2021-09-17
"Missouri",2021,39,1543,1220.2,1674.48796168764,1283.64308176739,2021-09-24
"Missouri",2021,40,1405,1190.6,1747.36835901351,1249.92422600693,2021-10-01
"Missouri",2021,41,1471,1194.8,1798.63277326125,1270.32342499973,2021-10-08
"Missouri",2021,42,1390,1198.2,1846.99306410037,1319.58686384035,2021-10-15
"Missouri",2021,43,1420,1263.2,1894.63189936724,1289.41762992471,2021-10-22
"Missouri",2021,44,1398,1261,1973.21046449529,1291.3179074194,2021-10-29
"Missouri",2021,45,1466,1228.4,2116.63743630152,1339.89554544801,2021-11-05
"Missouri",2021,46,1426,1297,2265.79808759827,1348.15967980136,2021-11-12
"Missouri",2021,47,1460,1284.6,2375.17772943048,1358.12929643215,2021-11-19
"Missouri",2021,48,1452,1250.8,2384.04668912816,1378.47111836069,2021-11-26
"Missouri",2021,49,1537,1267.4,2385.4804817217,1352.01767957686,2021-12-03
"Missouri",2021,50,1528,1303.2,2344.30425191877,1387.08668960634,2021-12-10
"Missouri",2021,51,1543,1339,2296.20965373828,1417.52785150107,2021-12-17
"Missouri",2021,52,1496,1360.8,2217.60071893853,1463.24673285632,2021-12-24
"Missouri",2022,1,1567,1522.4,2107.04287417115,1510.09566565216,2022-01-01
"Missouri",2022,2,1451,1488.4,1982.54454511202,1520.08539604433,2022-01-08
"Missouri",2022,3,1543,1563.6,1693.79644062075,1528.00089236872,2022-01-15
"Missouri",2022,4,1307,1466,1638.10890194195,1547.25358375904,2022-01-22
"Missouri",2022,5,808,1392.2,1582.95223562885,1612.15175506323,2022-01-29
"Montana",2020,1,231,227.8,229.397882328015,229.397882328015,2020-01-01
"Montana",2020,2,211,213.2,231.218052722089,231.218052722089,2020-01-08
"Montana",2020,3,202,217.2,231.615098936892,231.615098936892,2020-01-15
"Montana",2020,4,197,223,255.465269188892,255.465269188892,2020-01-22
"Montana",2020,5,218,214.2,255.10242714413,255.10242714413,2020-01-29
"Montana",2020,6,202,222.2,257.882735653096,257.882735653096,2020-02-05
"Montana",2020,7,198,221.2,265.07288269876,265.07288269876,2020-02-12
"Montana",2020,8,217,239.6,261.719722481638,261.719722481638,2020-02-19
"Montana",2020,9,236,214.8,260.022023897929,260.022023897929,2020-02-26
"Montana",2020,10,221,233.6,240.624539346386,240.624539346386,2020-03-04
"Montana",2020,11,218,209,235.79871773307,235.79871773307,2020-03-11
"Montana",2020,12,229,213.4,227.872975991373,227.872975991373,2020-03-18
"Montana",2020,13,205,201.8,227.389227267402,227.389227267402,2020-03-25
"Montana",2020,14,177,210.4,225.033706334056,225.033706334056,2020-04-01
"Montana",2020,15,216,203.6,222.904243369423,222.904243369423,2020-04-08
"Montana",2020,16,191,215.8,220.637518901714,220.637518901714,2020-04-15
"Montana",2020,17,187,200,219.592115246123,219.592115246123,2020-04-22
"Montana",2020,18,204,203.4,217.887877434297,217.887877434297,2020-04-29
"Montana",2020,19,177,199.8,214.443645597207,214.443645597207,2020-05-06
"Montana",2020,20,205,214.4,213.494362795921,213.494362795921,2020-05-13
"Montana",2020,21,181,207.2,212.209441559831,212.209441559831,2020-05-20
"Montana",2020,22,180,182.6,210.30775406073,210.30775406073,2020-05-27
"Montana",2020,23,178,200.6,208.162525294743,208.162525294743,2020-06-03
"Montana",2020,24,223,195.6,211.500516185575,211.500516185575,2020-06-10
"Montana",2020,25,198,196.8,210.38779206452,210.38779206452,2020-06-17
"Montana",2020,26,199,203,213.560155575947,213.560155575947,2020-06-24
"Montana",2020,27,175,201.4,214.13867007986,214.13867007986,2020-07-01
"Montana",2020,28,190,200.6,217.365088913703,217.365088913703,2020-07-08
"Montana",2020,29,203,203.8,218.226562835013,218.226562835013,2020-07-15
"Montana",2020,30,224,215.8,218.827423720634,218.827423720634,2020-07-22
"Montana",2020,31,216,212.4,217.634337962398,217.634337962398,2020-07-29
"Montana",2020,32,216,194.4,215.971967010339,215.971967010339,2020-08-05
"Montana",2020,33,204,193,218.235174958489,218.235174958489,2020-08-12
"Montana",2020,34,240,208.8,213.406514516137,213.406514516137,2020-08-19
"Montana",2020,35,195,190,211.253835617119,211.253835617119,2020-08-26
"Montana",2020,36,233,205,228.398335135575,228.398335135575,2020-09-02
"Montana",2020,37,221,191.8,235.035620444645,235.035620444645,2020-09-09
"Montana",2020,38,235,184.6,236.622986383065,236.622986383065,2020-09-16
"Montana",2020,39,236,190.2,236.410894797995,236.410894797995,2020-09-23
"Montana",2020,40,240,214.8,235.936423919209,235.936423919209,2020-09-30
"Montana",2020,41,282,205.8,233.954704136766,233.954704136766,2020-10-07
"Montana",2020,42,267,200.8,239.339450603651,239.339450603651,2020-10-14
"Montana",2020,43,295,213.2,236.74493206659,236.74493206659,2020-10-21
"Montana",2020,44,317,190.4,231.216654637302,231.216654637302,2020-10-28
"Montana",2020,45,299,202,219.881877670265,219.881877670265,2020-11-04
"Montana",2020,46,323,203.2,218.394943796155,218.394943796155,2020-11-11
"Montana",2020,47,332,208.8,217.239335860764,217.239335860764,2020-11-18
"Montana",2020,48,307,212.4,221.942393906541,221.942393906541,2020-11-25
"Montana",2020,49,270,220.4,223.967151767819,223.967151767819,2020-12-02
"Montana",2020,50,303,199.2,229.667264196782,229.667264196782,2020-12-09
"Montana",2020,51,271,224.4,231.980452649135,231.980452649135,2020-12-16
"Montana",2020,52,308,208.6,235.093966778549,235.093966778549,2020-12-23
"Montana",2020,53,274,NA,232.028135014509,232.028135014509,2020-12-30
"Montana",2021,1,248,227.8,235.075844935383,229.397882328015,2021-01-01
"Montana",2021,2,253,213.2,235.93342294415,231.218052722089,2021-01-08
"Montana",2021,3,247,217.2,239.709576784545,231.615098936892,2021-01-15
"Montana",2021,4,199,223,240.250786268274,255.465269188892,2021-01-22
"Montana",2021,5,216,214.2,240.4753737729,255.10242714413,2021-01-29
"Montana",2021,6,222,222.2,243.712787239129,257.882735653096,2021-02-05
"Montana",2021,7,211,221.2,242.697679871296,265.07288269876,2021-02-12
"Montana",2021,8,224,239.6,243.127875207724,261.719722481638,2021-02-19
"Montana",2021,9,190,214.8,244.004007886961,260.022023897929,2021-02-26
"Montana",2021,10,199,233.6,242.912549812871,240.624539346386,2021-03-05
"Montana",2021,11,222,209,237.058810086342,235.79871773307,2021-03-12
"Montana",2021,12,205,213.4,234.583729563263,227.872975991373,2021-03-19
"Montana",2021,13,168,201.8,226.227103870835,227.389227267402,2021-03-26
"Montana",2021,14,204,210.4,223.072405012683,225.033706334056,2021-04-02
"Montana",2021,15,232,203.6,219.76773106509,222.904243369423,2021-04-09
"Montana",2021,16,205,215.8,220.283205024865,220.637518901714,2021-04-16
"Montana",2021,17,222,200,218.223398932276,219.592115246123,2021-04-23
"Montana",2021,18,197,203.4,214.145137595212,217.887877434297,2021-04-30
"Montana",2021,19,196,199.8,213.355465058905,214.443645597207,2021-05-07
"Montana",2021,20,221,214.4,214.432554840752,213.494362795921,2021-05-14
"Montana",2021,21,210,207.2,213.293978661511,212.209441559831,2021-05-21
"Montana",2021,22,202,182.6,214.150905588084,210.30775406073,2021-05-28
"Montana",2021,23,228,200.6,212.684862614261,208.162525294743,2021-06-04
"Montana",2021,24,231,195.6,212.888720937323,211.500516185575,2021-06-11
"Montana",2021,25,214,196.8,215.925840548044,210.38779206452,2021-06-18
"Montana",2021,26,229,203,217.529628964804,213.560155575947,2021-06-25
"Montana",2021,27,196,201.4,220.577422714009,214.13867007986,2021-07-02
"Montana",2021,28,218,200.6,221.925518816865,217.365088913703,2021-07-09
"Montana",2021,29,211,203.8,221.450672286232,218.226562835013,2021-07-16
"Montana",2021,30,255,215.8,225.006657353001,218.827423720634,2021-07-23
"Montana",2021,31,236,212.4,246.65521959046,217.634337962398,2021-07-30
"Montana",2021,32,248,194.4,257.856798381059,215.971967010339,2021-08-06
"Montana",2021,33,270,193,253.724726825624,218.235174958489,2021-08-13
"Montana",2021,34,270,208.8,256.331524662528,213.406514516137,2021-08-20
"Montana",2021,35,274,190,264.867369761597,211.253835617119,2021-08-27
"Montana",2021,36,283,205,235.538507622387,228.398335135575,2021-09-03
"Montana",2021,37,312,191.8,276.526091258208,235.035620444645,2021-09-10
"Montana",2021,38,311,184.6,283.404311157987,236.622986383065,2021-09-17
"Montana",2021,39,297,190.2,291.515207677887,236.410894797995,2021-09-24
"Montana",2021,40,346,214.8,313.140292700893,235.936423919209,2021-10-01
"Montana",2021,41,352,205.8,330.897760426802,233.954704136766,2021-10-08
"Montana",2021,42,316,200.8,351.785533585215,239.339450603651,2021-10-15
"Montana",2021,43,300,213.2,375.135357414544,236.74493206659,2021-10-22
"Montana",2021,44,307,190.4,386.836786246783,231.216654637302,2021-10-29
"Montana",2021,45,286,202,398.531828485627,219.881877670265,2021-11-05
"Montana",2021,46,303,203.2,402.25124610387,218.394943796155,2021-11-12
"Montana",2021,47,266,208.8,384.744062803422,217.239335860764,2021-11-19
"Montana",2021,48,266,212.4,389.966811878427,221.942393906541,2021-11-26
"Montana",2021,49,250,220.4,376.958184068824,223.967151767819,2021-12-03
"Montana",2021,50,284,199.2,349.93418828314,229.667264196782,2021-12-10
"Montana",2021,51,237,224.4,338.916870637098,231.980452649135,2021-12-17
"Montana",2021,52,245,208.6,320.032116594266,235.093966778549,2021-12-24
"Montana",2022,1,270,227.8,299.908637544513,229.397882328015,2022-01-01
"Montana",2022,2,241,213.2,286.228571538888,231.218052722089,2022-01-08
"Montana",2022,3,244,217.2,270.214312538062,231.615098936892,2022-01-15
"Montana",2022,4,175,223,239.602235229867,255.465269188892,2022-01-22
"Montana",2022,5,134,214.2,257.045523371977,255.10242714413,2022-01-29
"Nebraska",2020,1,346,404.4,428.353151732857,428.353151732857,2020-01-01
"Nebraska",2020,2,362,417.4,427.591312103574,427.591312103574,2020-01-08
"Nebraska",2020,3,333,387.4,444.718258101447,444.718258101447,2020-01-15
"Nebraska",2020,4,358,380.6,442.674084892286,442.674084892286,2020-01-22
"Nebraska",2020,5,373,376.8,432.205242888881,432.205242888881,2020-01-29
"Nebraska",2020,6,345,392.8,417.602632053424,417.602632053424,2020-02-05
"Nebraska",2020,7,327,353.6,414.712161552286,414.712161552286,2020-02-12
"Nebraska",2020,8,318,367.6,412.250738192197,412.250738192197,2020-02-19
